N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP final_t init_energy tot_num_tap_paths_tol_1e-2 tot_num_tap_paths_tol_1e-3 tot_num_tap_paths_tol_1e-4 tot_num_tap_paths_tol_1e-5 tot_num_tap_paths_tol_1e-6 tot_num_tap_paths_tol_1e-9
416 110 4.394230769230769 2.0 125401 9 3.79122149295e+03 1.7951e-04 4.22000000000e+03 6.100000e+03 5.8182e-01 5.09916e-01 1.43273e+01 1.2478e+03 1.3364e+01 1.6083e+00 1.7691e+00 1.7243e+00 2.3675e-08 2.0000e+00 Anaheim_gamma2_3rdtry 110 0 0 0 2.6452568866643306e-07 2.6452568866643306e-07 0.14545454545454545 0.14545454545454545 0.14545454545454545 0.14545454545454545 0.0 5.08617e-01 125400 6.10000000000e+03 632 808 895 921 927 931
416 110 4.394230769230769 2.0 125401 8 2.82288407620e+03 1.4611e-04 3.25300000000e+03 4.317000e+03 6.6364e-01 5.76002e-01 1.19545e+01 1.2493e+03 1.1227e+01 1.3512e+00 1.4774e+00 1.4387e+00 2.5880e-08 2.0000e+00 Anaheim_gamma2_3rdtry 110 0 0 0 0 0 0.20909090909090908 0.2 0.2 0.2 0.03636363636363636 5.81475e-01 125400 4.31700000000e+03 549 678 716 734 737 738
416 110 4.394230769230769 2.0 125401 5 3.23501577511e+03 1.7638e-04 3.73500000000e+03 4.893000e+03 5.7273e-01 5.03768e-01 1.30455e+01 1.2973e+03 1.2191e+01 1.4672e+00 1.6183e+00 1.5700e+00 2.7261e-08 2.0000e+00 Anaheim_gamma2_3rdtry 110 0 0 0 0 1.5364098929680766e-05 0.16363636363636364 0.16363636363636364 0.16363636363636364 0.16363636363636364 0.00909090909090909 5.14928e-01 125400 4.89300000000e+03 659 857 968 1016 1026 1031
416 110 4.394230769230769 2.0 125401 7 3.15311262076e+03 1.2100e-04 3.58000000000e+03 5.074000e+03 5.7273e-01 5.47252e-01 1.28182e+01 1.3177e+03 1.1964e+01 1.4398e+00 1.5771e+00 1.5427e+00 1.9188e-08 2.0000e+00 Anaheim_gamma2_3rdtry 110 0 0 0 1.889280602965397e-06 3.0805507388107414e-05 0.11818181818181818 0.11818181818181818 0.11818181818181818 0.11818181818181818 0.01818181818181818 5.17370e-01 125400 5.07400000000e+03 556 681 740 754 760 764
416 169 4.394230769230769 2.0 118046 6 6.55877150578e+03 2.1427e-04 7.13600000000e+03 9.559000e+03 6.2722e-01 6.01123e-01 1.24852e+01 1.3754e+03 1.1722e+01 2.1674e+00 2.3361e+00 2.3085e+00 1.6334e-08 2.0000e+00 Anaheim_gamma2_3rdtry 169 0 0 0 1.1175593183296306e-06 1.340172381137858e-06 0.16568047337278108 0.15384615384615385 0.14792899408284024 0.14792899408284024 0.005917159763313609 5.80160e-01 118045 9.55900000000e+03 738 912 972 1007 1012 1015
416 169 4.394230769230769 2.0 118046 7 6.75167000219e+03 2.7659e-04 7.56400000000e+03 1.030200e+04 6.6272e-01 5.85074e-01 1.24024e+01 1.5367e+03 1.1669e+01 2.1575e+00 2.3343e+00 2.2932e+00 2.0483e-08 2.0000e+00 Anaheim_gamma2_3rdtry 168 0 0 0 1.1471360429182037e-07 1.1471360429182037e-07 0.15976331360946747 0.15976331360946747 0.15976331360946747 0.15976331360946747 0.01775147928994083 5.86658e-01 118045 1.03020000000e+04 758 964 1050 1069 1069 1070
416 169 4.394230769230769 2.0 118046 8 6.37923184511e+03 2.3257e-04 7.00700000000e+03 9.898000e+03 6.4497e-01 6.25369e-01 1.20769e+01 1.6088e+03 1.1420e+01 2.1116e+00 2.2769e+00 2.2330e+00 1.8228e-08 2.0000e+00 Anaheim_gamma2_3rdtry 169 0 0 0 0 0 0.27218934911242604 0.27218934911242604 0.27218934911242604 0.27218934911242604 0.023668639053254437 5.89470e-01 118045 9.89800000000e+03 705 844 907 931 936 936
416 169 4.394230769230769 2.0 118046 5 6.83997958305e+03 3.0001e-04 7.58600000000e+03 1.018200e+04 5.9172e-01 5.49291e-01 1.26509e+01 1.6805e+03 1.1834e+01 2.1882e+00 2.3819e+00 2.3392e+00 2.1931e-08 2.0000e+00 Anaheim_gamma2_3rdtry 169 0 0 0 8.808803974370974e-07 8.808803974370974e-07 0.20710059171597633 0.20118343195266272 0.1893491124260355 0.1834319526627219 0.029585798816568046 5.38153e-01 118045 1.01820000000e+04 861 1082 1202 1231 1239 1247
416 169 4.394230769230769 2.0 118046 4 6.50253967167e+03 1.9680e-04 6.99100000000e+03 9.149000e+03 6.5089e-01 6.04726e-01 1.23609e+01 1.6883e+03 1.1710e+01 2.1652e+00 2.3280e+00 2.2856e+00 1.5132e-08 2.0000e+00 Anaheim_gamma2_3rdtry 169 0 0 0 7.285931661075438e-08 7.285931661075438e-08 0.20118343195266272 0.20118343195266272 0.1952662721893491 0.1952662721893491 0.011834319526627219 5.75263e-01 118045 9.14900000000e+03 716 866 922 944 944 945
416 259 4.394230769230769 2.0 109261 9 1.62976616928e+04 6.7093e-04 1.78930000000e+04 2.372800e+04 6.4479e-01 5.94854e-01 1.30927e+01 1.6923e+03 1.2363e+01 3.5033e+00 3.7645e+00 3.7101e+00 2.0584e-08 2.0000e+00 Anaheim_gamma2_3rdtry 259 0 0 0 0 0.002802764005835822 0.23166023166023167 0.23166023166023167 0.23166023166023167 0.23166023166023167 0.015444015444015444 5.84105e-01 109260 2.37280000000e+04 1201 1481 1591 1645 1656 1662
416 169 4.394230769230769 2.0 118046 9 7.71398773457e+03 3.0706e-04 8.45200000000e+03 1.180200e+04 5.8580e-01 5.82086e-01 1.35503e+01 1.7704e+03 1.2686e+01 2.3457e+00 2.5514e+00 2.5055e+00 1.9903e-08 2.0000e+00 Anaheim_gamma2_3rdtry 169 0 0 0 0 0 0.1952662721893491 0.1834319526627219 0.1834319526627219 0.1834319526627219 0.023668639053254437 5.40798e-01 118045 1.18020000000e+04 863 1106 1250 1297 1301 1302
416 259 4.394230769230769 2.0 109261 4 1.53753514695e+04 5.6628e-04 1.66710000000e+04 2.254700e+04 6.5251e-01 6.14973e-01 1.25985e+01 2.0560e+03 1.1958e+01 3.3884e+00 3.6291e+00 3.5700e+00 1.8415e-08 2.0000e+00 Anaheim_gamma2_3rdtry 259 0 0 0 0 0 0.23166023166023167 0.23166023166023167 0.23166023166023167 0.23166023166023167 0.019305019305019305 5.83929e-01 109260 2.25470000000e+04 1049 1249 1316 1331 1334 1335
416 259 4.394230769230769 2.0 109261 6 1.59626822157e+04 4.6233e-04 1.71780000000e+04 2.259500e+04 6.1390e-01 6.07267e-01 1.28108e+01 2.1395e+03 1.2042e+01 3.4125e+00 3.6643e+00 3.6302e+00 1.4482e-08 2.0000e+00 Anaheim_gamma2_3rdtry 259 0 0 0 3.5807910410412536e-07 0.00023008526255454017 0.20077220077220076 0.20077220077220076 0.20077220077220076 0.1969111969111969 0.007722007722007722 5.87877e-01 109260 2.25950000000e+04 1101 1346 1448 1493 1498 1506
416 259 4.394230769230769 2.0 109261 8 1.55056992814e+04 5.0893e-04 1.67270000000e+04 2.358900e+04 5.9073e-01 6.17257e-01 1.25290e+01 2.2102e+03 1.1788e+01 3.3403e+00 3.5999e+00 3.5503e+00 1.6411e-08 2.0000e+00 Anaheim_gamma2_3rdtry 258 0 0 0 4.69632417815502e-07 4.69632417815502e-07 0.2702702702702703 0.2702702702702703 0.26640926640926643 0.26640926640926643 0.03088803088803089 5.72292e-01 109260 2.35890000000e+04 1039 1268 1382 1421 1423 1424
416 259 4.394230769230769 2.0 109261 5 1.59130373163e+04 6.2097e-04 1.72220000000e+04 2.340100e+04 6.0618e-01 5.86682e-01 1.29189e+01 2.2809e+03 1.2089e+01 3.4256e+00 3.6946e+00 3.6608e+00 1.9511e-08 2.0000e+00 Anaheim_gamma2_3rdtry 259 0 0 0 7.610983544415851e-07 7.610983544415851e-07 0.21621621621621623 0.21235521235521235 0.21235521235521235 0.21235521235521235 0.019305019305019305 5.57096e-01 109260 2.34010000000e+04 1229 1543 1689 1742 1750 1756
416 259 4.394230769230769 2.0 109261 7 1.55456645004e+04 5.6026e-04 1.71730000000e+04 2.299400e+04 6.7954e-01 6.03545e-01 1.24749e+01 2.2866e+03 1.1822e+01 3.3501e+00 3.5847e+00 3.5350e+00 1.8020e-08 2.0000e+00 Anaheim_gamma2_3rdtry 258 0 0 0 2.4137451562192636e-05 2.4137451562192636e-05 0.2084942084942085 0.1969111969111969 0.1969111969111969 0.1969111969111969 0.011583011583011582 6.05931e-01 109260 2.29940000000e+04 1043 1276 1379 1404 1407 1414
416 397 4.394230769230769 2.0 99099 7 3.54408441916e+04 1.0200e-03 3.77040000000e+04 5.109600e+04 6.3728e-01 6.40524e-01 1.25491e+01 2.4867e+03 1.1864e+01 5.1532e+00 5.4866e+00 5.4508e+00 1.4390e-08 2.0000e+00 Anaheim_gamma2_3rdtry 396 0 0 0 2.1673738137550913e-08 1.2472145433761737e-05 0.26700251889168763 0.26448362720403024 0.2619647355163728 0.25692695214105793 0.02518891687657431 6.12421e-01 99098 5.10960000000e+04 1510 1878 2077 2168 2183 2193
416 397 4.394230769230769 2.0 99099 8 3.63419773125e+04 1.3838e-03 3.92840000000e+04 5.248000e+04 6.3224e-01 6.26776e-01 1.25844e+01 2.5401e+03 1.1940e+01 5.1860e+00 5.5427e+00 5.4661e+00 1.9039e-08 2.0000e+00 Anaheim_gamma2_3rdtry 396 0 0 0 1.527652565826518e-05 7.924654767871784e-05 0.2795969773299748 0.27204030226700254 0.27204030226700254 0.26700251889168763 0.020151133501259445 5.91628e-01 99098 5.24800000000e+04 1640 2023 2153 2195 2205 2208
416 397 4.394230769230769 2.0 99099 4 3.51442063921e+04 1.3228e-03 3.80020000000e+04 4.977100e+04 6.4484e-01 6.10658e-01 1.25542e+01 2.6436e+03 1.1897e+01 5.1674e+00 5.5282e+00 5.4530e+00 1.8820e-08 2.0000e+00 Anaheim_gamma2_3rdtry 396 0 0 0 0.00016020558762855523 0.00016020558762855523 0.28211586901763225 0.27204030226700254 0.2695214105793451 0.26448362720403024 0.02518891687657431 5.95608e-01 99098 4.97710000000e+04 1649 2006 2147 2214 2220 2224
416 397 4.394230769230769 2.0 99099 9 3.58079064228e+04 1.3893e-03 3.91050000000e+04 5.135800e+04 6.7506e-01 6.08336e-01 1.26877e+01 2.6520e+03 1.2045e+01 5.2319e+00 5.6002e+00 5.5109e+00 1.9400e-08 2.0000e+00 Anaheim_gamma2_3rdtry 397 0 0 0 0 0 0.23425692695214106 0.23425692695214106 0.23425692695214106 0.23425692695214106 0.02518891687657431 6.07095e-01 99098 5.13580000000e+04 1708 2125 2278 2344 2358 2361
416 397 4.394230769230769 2.0 99099 5 3.82377451849e+04 1.5667e-03 4.17480000000e+04 5.579500e+04 6.1713e-01 5.93377e-01 1.30882e+01 2.7877e+03 1.2406e+01 5.3884e+00 5.7632e+00 5.6849e+00 2.0486e-08 2.0000e+00 Anaheim_gamma2_3rdtry 397 0 0 0 1.924819239931028e-07 1.924819239931028e-07 0.2518891687657431 0.24937027707808565 0.24937027707808565 0.24937027707808565 0.02518891687657431 5.73370e-01 99098 5.57950000000e+04 1837 2278 2459 2533 2533 2539
416 397 4.394230769230769 2.0 99099 6 3.60722421829e+04 1.2437e-03 3.86960000000e+04 5.051800e+04 6.4232e-01 6.14086e-01 1.26448e+01 2.9028e+03 1.2000e+01 5.2123e+00 5.5663e+00 5.4923e+00 1.7240e-08 2.0000e+00 Anaheim_gamma2_3rdtry 397 0 0 0 0 0 0.23425692695214106 0.21662468513853905 0.21662468513853905 0.21662468513853905 0.027707808564231738 6.01501e-01 99098 5.05180000000e+04 1734 2205 2468 2539 2553 2559
416 932 4.394230769230769 2.0 75982 7 1.88339633043e+05 8.6172e-03 2.00947000000e+05 2.749840e+05 6.5236e-01 6.31640e-01 1.25075e+01 3.0072e+03 1.1871e+01 1.2105e+01 1.2878e+01 1.2754e+01 2.2877e-08 2.0000e+00 Anaheim_gamma2_3rdtry 928 0 0 0 4.671965830871372e-08 0.00030477669084414603 0.26609442060085836 0.26180257510729615 0.259656652360515 0.259656652360515 0.022532188841201718 6.15450e-01 75981 2.74984000000e+05 3581 4414 4807 4946 4976 4988
416 608 4.394230769230769 2.0 87868 5 8.53555544284e+04 4.0188e-03 9.29560000000e+04 1.203460e+05 6.1678e-01 6.10605e-01 1.28882e+01 3.1092e+03 1.2227e+01 8.1335e+00 8.6502e+00 8.5733e+00 2.3541e-08 2.0000e+00 Anaheim_gamma2_3rdtry 607 0 0 0 1.094967076844632e-05 6.643371711520063e-05 0.28618421052631576 0.2746710526315789 0.26151315789473684 0.2598684210526316 0.024671052631578948 5.89548e-01 87867 1.20346000000e+05 2649 3229 3469 3547 3554 3557
416 608 4.394230769230769 2.0 87868 4 8.04261893599e+04 2.9351e-03 8.62950000000e+04 1.119820e+05 6.5461e-01 6.36933e-01 1.24819e+01 3.1743e+03 1.1849e+01 7.8818e+00 8.3841e+00 8.3031e+00 1.8247e-08 2.0000e+00 Anaheim_gamma2_3rdtry 607 0 0 0 0 0.00021081423442058264 0.2944078947368421 0.2944078947368421 0.29276315789473684 0.29276315789473684 0.03125 6.15482e-01 87867 1.11982000000e+05 2294 2798 3020 3119 3127 3140
416 608 4.394230769230769 2.0 87868 7 8.09779312806e+04 3.1113e-03 8.74540000000e+04 1.160860e+05 6.6776e-01 6.24469e-01 1.24868e+01 3.2132e+03 1.1842e+01 7.8775e+00 8.3868e+00 8.3063e+00 1.9211e-08 2.0000e+00 Anaheim_gamma2_3rdtry 606 0 0 0 0.00017278162356308737 0.00017278162356308737 0.25 0.25 0.24671052631578946 0.24671052631578946 0.02631578947368421 6.14160e-01 87867 1.16086000000e+05 2445 2933 3161 3257 3287 3317
416 608 4.394230769230769 2.0 87868 8 8.25073447685e+04 3.4136e-03 8.92040000000e+04 1.176440e+05 6.3816e-01 6.34879e-01 1.25592e+01 3.2766e+03 1.1934e+01 7.9387e+00 8.4380e+00 8.3545e+00 2.0687e-08 2.0000e+00 Anaheim_gamma2_3rdtry 606 0 0 0 0 0.0001994291630578928 0.29605263157894735 0.2845394736842105 0.2845394736842105 0.2845394736842105 0.029605263157894735 6.01805e-01 87867 1.17644000000e+05 2380 2857 3085 3177 3186 3192
416 608 4.394230769230769 2.0 87868 6 8.16671825882e+04 4.2721e-03 8.73520000000e+04 1.113780e+05 6.5625e-01 6.21237e-01 1.25395e+01 3.3880e+03 1.1878e+01 7.9015e+00 8.4199e+00 8.3414e+00 2.6156e-08 2.0000e+00 Anaheim_gamma2_3rdtry 607 0 0 0 3.1532307772339576e-06 3.1532307772339576e-06 0.2779605263157895 0.2680921052631579 0.26644736842105265 0.26480263157894735 0.027960526315789474 6.07239e-01 87867 1.11378000000e+05 2646 3315 3626 3745 3756 3767
416 608 4.394230769230769 2.0 87868 9 8.30897949638e+04 3.8044e-03 9.00920000000e+04 1.152940e+05 6.5625e-01 6.30504e-01 1.26711e+01 3.4113e+03 1.2046e+01 8.0131e+00 8.5349e+00 8.4289e+00 2.2893e-08 2.0000e+00 Anaheim_gamma2_3rdtry 606 0 0 0 0.00013339666651746018 0.00013349906467011532 0.26973684210526316 0.26480263157894735 0.26151315789473684 0.26151315789473684 0.02138157894736842 6.07664e-01 87867 1.15294000000e+05 2523 3068 3306 3390 3403 3407
416 932 4.394230769230769 2.0 75982 6 1.89188228037e+05 9.9742e-03 2.04133000000e+05 2.603280e+05 6.5021e-01 6.20885e-01 1.24882e+01 3.4259e+03 1.1873e+01 1.2107e+01 1.2864e+01 1.2734e+01 2.6361e-08 2.0000e+00 Anaheim_gamma2_3rdtry 931 0 0 0 1.2660579529200078e-08 1.2660579529200078e-08 0.26394849785407726 0.2542918454935622 0.2521459227467811 0.2510729613733906 0.027896995708154508 6.09790e-01 75981 2.60328000000e+05 4001 4993 5488 5720 5761 5778
416 932 4.394230769230769 2.0 75982 9 1.94604727455e+05 1.0189e-02 2.09697000000e+05 2.693980e+05 6.5665e-01 6.37997e-01 1.26663e+01 3.6292e+03 1.2056e+01 1.2293e+01 1.3061e+01 1.2916e+01 2.6178e-08 2.0000e+00 Anaheim_gamma2_3rdtry 928 0 0 0 0 0 0.29721030042918456 0.296137339055794 0.296137339055794 0.2939914163090129 0.0203862660944206 6.09753e-01 75981 2.69398000000e+05 3762 4629 4986 5090 5097 5107
416 1429 4.394230769230769 2.0 64041 9 4.55007310465e+05 2.6891e-02 4.88933000000e+05 6.288680e+05 6.5220e-01 6.38529e-01 1.26711e+01 3.6961e+03 1.2046e+01 1.8834e+01 2.0016e+01 1.9811e+01 2.9550e-08 2.0000e+00 Anaheim_gamma2_3rdtry 1422 0 0 0 3.365850403340117e-05 0.0001761742132938946 0.317704688593422 0.31560531840447864 0.31280615815255425 0.30580825752274315 0.02729181245626312 6.09740e-01 64040 6.28868000000e+05 5657 7004 7554 7737 7781 7842
416 932 4.394230769230769 2.0 75982 4 1.81465077198e+05 8.2052e-03 1.93669000000e+05 2.446160e+05 6.5129e-01 6.50042e-01 1.22951e+01 3.8003e+03 1.1710e+01 1.1941e+01 1.2618e+01 1.2537e+01 2.2608e-08 2.0000e+00 Anaheim_gamma2_3rdtry 929 0 0 0 2.9714846994079725e-06 7.550251522102232e-05 0.3369098712446352 0.33476394849785407 0.33476394849785407 0.33476394849785407 0.028969957081545063 6.37971e-01 75981 2.44616000000e+05 3400 4091 4400 4470 4484 4501
416 1429 4.394230769230769 2.0 64041 8 4.37427430319e+05 2.5931e-02 4.72263000000e+05 6.142090e+05 6.4521e-01 6.44042e-01 1.24024e+01 3.7728e+03 1.1785e+01 1.8426e+01 1.9546e+01 1.9391e+01 2.9640e-08 2.0000e+00 Anaheim_gamma2_3rdtry 1424 0 0 1.1664662548177876e-08 4.4989500322094235e-07 0.0028905940436240664 0.3261021693491952 0.31420573827851644 0.311406578026592 0.311406578026592 0.03219034289713086 6.14702e-01 64040 6.14209000000e+05 5510 6758 7243 7390 7417 7430
416 932 4.394230769230769 2.0 75982 8 1.88028685419e+05 9.8366e-03 2.02724000000e+05 2.642380e+05 6.4914e-01 6.35929e-01 1.23820e+01 3.8140e+03 1.1775e+01 1.2007e+01 1.2758e+01 1.2626e+01 2.6157e-08 2.0000e+00 Anaheim_gamma2_3rdtry 928 0 0 0 0 7.627505129725876e-07 0.31008583690987124 0.30579399141630903 0.30579399141630903 0.30579399141630903 0.034334763948497854 6.19445e-01 75981 2.64238000000e+05 3677 4537 4879 4973 4993 5003
416 1429 4.394230769230769 2.0 64041 6 4.33369916744e+05 2.6639e-02 4.66558000000e+05 5.954360e+05 6.5010e-01 6.29591e-01 1.23793e+01 3.9968e+03 1.1787e+01 1.8429e+01 1.9553e+01 1.9354e+01 3.0735e-08 2.0000e+00 Anaheim_gamma2_3rdtry 1427 0 0 0 0.001660736023557946 0.002141460240154878 0.27781665500349895 0.2743177046885934 0.2743177046885934 0.2729181245626312 0.030090972708187544 6.12695e-01 64040 5.95436000000e+05 5763 7099 7692 7941 7987 8023
416 2191 4.394230769230769 2.0 52642 4 1.00234628040e+06 8.7392e-02 1.06646600000e+06 1.368626e+06 6.4719e-01 6.46666e-01 1.23487e+01 4.0661e+03 1.1743e+01 2.8149e+01 2.9778e+01 2.9602e+01 4.3593e-08 2.0000e+00 Anaheim_gamma2_3rdtry 2179 0 0 0 9.103981054989581e-06 0.010270304659838775 0.3455043359196714 0.3409402099497946 0.33865814696485624 0.3372889091738932 0.03788224554997718 6.26377e-01 52641 1.36862600000e+06 8304 9942 10593 10788 10843 10858
416 1429 4.394230769230769 2.0 64041 4 4.28763334923e+05 2.3789e-02 4.60369000000e+05 5.763200e+05 6.4941e-01 6.46299e-01 1.23534e+01 4.1572e+03 1.1766e+01 1.8396e+01 1.9452e+01 1.9314e+01 2.7742e-08 2.0000e+00 Anaheim_gamma2_3rdtry 1421 0 0 0 3.34949118774297e-07 0.007204254296593988 0.3282015395381386 0.3254023792862141 0.32470258922323303 0.32400279916025193 0.03778866340097971 6.32184e-01 64040 5.76320000000e+05 5279 6264 6644 6767 6790 6808
416 1429 4.394230769230769 2.0 64041 7 4.37576337634e+05 2.3360e-02 4.67839000000e+05 6.268000e+05 6.4591e-01 6.53887e-01 1.24486e+01 4.2124e+03 1.1818e+01 1.8477e+01 1.9628e+01 1.9463e+01 2.6692e-08 2.0000e+00 Anaheim_gamma2_3rdtry 1421 0 0 0 9.36217911622613e-05 0.0005109895700833902 0.31490552834149754 0.30300909727081876 0.30160951714485656 0.30160951714485656 0.02729181245626312 6.10877e-01 64040 6.26800000000e+05 5267 6488 7042 7277 7293 7314
416 932 4.394230769230769 2.0 75982 5 1.97140100700e+05 9.8876e-03 2.13379000000e+05 2.728390e+05 6.2768e-01 6.23177e-01 1.28165e+01 4.2130e+03 1.2151e+01 1.2391e+01 1.3175e+01 1.3069e+01 2.5077e-08 2.0000e+00 Anaheim_gamma2_3rdtry 927 0 0 0 8.752892175058465e-06 8.752892175058465e-06 0.3240343347639485 0.3111587982832618 0.3111587982832618 0.3111587982832618 0.027896995708154508 5.98896e-01 75981 2.72839000000e+05 3698 4466 4786 4856 4872 4877
416 1429 4.394230769230769 2.0 64041 5 4.63233536065e+05 3.3773e-02 5.03579000000e+05 6.459510e+05 6.2281e-01 6.22076e-01 1.28600e+01 4.3123e+03 1.2195e+01 1.9067e+01 2.0262e+01 2.0106e+01 3.6453e-08 2.0000e+00 Anaheim_gamma2_3rdtry 1419 0 0 0 0.00044981480404402666 0.010286324157495554 0.3198040587823653 0.30300909727081876 0.2974107767669699 0.2939118264520644 0.02589223233030091 5.95588e-01 64040 6.45951000000e+05 5822 7030 7538 7679 7707 7729
416 3360 4.394230769230769 2.0 42269 8 2.42710315010e+06 2.8575e-01 2.61824300000e+06 3.355277e+06 6.3929e-01 6.47090e-01 1.24783e+01 4.2979e+03 1.1861e+01 4.3603e+01 4.6220e+01 4.5872e+01 5.8867e-08 2.0000e+00 Anaheim_gamma2_3rdtry 3336 0 0 0 0.0012308849957084862 0.11077514350707295 0.33898809523809526 0.33482142857142855 0.3324404761904762 0.33214285714285713 0.03571428571428571 6.12238e-01 42268 3.35527700000e+06 13040 16093 17362 17747 17830 17917
416 2191 4.394230769230769 2.0 52642 8 1.02141699954e+06 7.8954e-02 1.09501700000e+06 1.397500e+06 6.5450e-01 6.43287e-01 1.23838e+01 4.5539e+03 1.1809e+01 2.8309e+01 2.9955e+01 2.9686e+01 3.8649e-08 2.0000e+00 Anaheim_gamma2_3rdtry 2181 0 0 0 5.729648600761446e-06 0.015939936643740063 0.3409402099497946 0.3345504335919671 0.33044272021907806 0.32998630762209036 0.032861706983112735 6.23544e-01 52641 1.39750000000e+06 8576 10472 11422 11667 11714 11767
416 2191 4.394230769230769 2.0 52642 5 1.07287830038e+06 9.4514e-02 1.15577500000e+06 1.505393e+06 6.2300e-01 6.32147e-01 1.27636e+01 4.6212e+03 1.2102e+01 2.9010e+01 3.0836e+01 3.0596e+01 4.4047e-08 2.0000e+00 Anaheim_gamma2_3rdtry 2174 0 0 1.3892056238695716e-07 0.00047942318293291066 0.00047942318293291066 0.298037425832953 0.2829758101323597 0.28160657234139663 0.2774988589685075 0.028297581013235967 5.98671e-01 52641 1.50539300000e+06 8818 10828 11730 11968 12019 12088
416 2191 4.394230769230769 2.0 52642 6 1.03147248596e+06 8.1068e-02 1.10042400000e+06 1.411852e+06 6.3989e-01 6.33806e-01 1.24929e+01 4.6885e+03 1.1869e+01 2.8453e+01 3.0167e+01 2.9947e+01 3.9297e-08 2.0000e+00 Anaheim_gamma2_3rdtry 2182 0 0 4.0138859348809607e-07 4.414138100763686e-05 4.414138100763686e-05 0.3085349155636696 0.3030579643998174 0.30077590141487903 0.29895025102692835 0.029666818804198997 6.14165e-01 52641 1.41185200000e+06 8531 10417 11323 11649 11689 11762
416 5151 4.394230769230769 2.0 33249 6 5.77335161237e+06 9.6442e-01 6.19601300000e+06 7.918449e+06 6.3230e-01 6.41750e-01 1.25877e+01 4.7050e+03 1.1960e+01 6.7404e+01 7.1428e+01 7.0940e+01 8.3524e-08 2.0000e+00 Anaheim_gamma2_3rdtry 5092 0 0 4.145527401406179e-06 0.007429061772469864 0.628337030177013 0.3424577751892836 0.3310036886041545 0.3302271403610949 0.32906231799650554 0.0378567268491555 6.14931e-01 33248 7.91844900000e+06 19800 24403 26265 26825 27057 27221
416 2191 4.394230769230769 2.0 52642 7 1.02933103200e+06 7.9846e-02 1.10362000000e+06 1.449374e+06 6.5495e-01 6.47257e-01 1.24710e+01 4.7254e+03 1.1870e+01 2.8455e+01 3.0182e+01 2.9895e+01 3.8786e-08 2.0000e+00 Anaheim_gamma2_3rdtry 2179 0 0 2.4789821854296706e-07 0.0003191646705858635 0.005803069189141933 0.3080785029666819 0.29621177544500227 0.29621177544500227 0.2939297124600639 0.029666818804198997 6.15451e-01 52641 1.44937400000e+06 8532 10500 11530 11880 11927 11983
416 5151 4.394230769230769 2.0 33249 7 5.63587197586e+06 7.6958e-01 6.03940800000e+06 7.768221e+06 6.5036e-01 6.55061e-01 1.23976e+01 4.9502e+03 1.1792e+01 6.6456e+01 7.0424e+01 6.9869e+01 6.8275e-08 2.0000e+00 Anaheim_gamma2_3rdtry 5067 0 0 8.048899559019092e-07 0.004290448715554639 0.027478212100917117 0.3459522422830518 0.33313919627256844 0.33255678509027375 0.331974373907979 0.041933605125218404 6.22986e-01 33248 7.76822100000e+06 19195 23301 25277 25757 25928 26040
416 3360 4.394230769230769 2.0 42269 6 2.43541737902e+06 2.6507e-01 2.61087100000e+06 3.330589e+06 6.4315e-01 6.39627e-01 1.24997e+01 5.0161e+03 1.1896e+01 4.3732e+01 4.6319e+01 4.5951e+01 5.4419e-08 2.0000e+00 Anaheim_gamma2_3rdtry 3334 0 0 0 0.00046942520130790626 0.14146260653464884 0.33363095238095236 0.33154761904761904 0.31875 0.3163690476190476 0.03422619047619048 6.15185e-01 42268 3.33058900000e+06 13104 16095 17591 18047 18160 18209
416 3360 4.394230769230769 2.0 42269 7 2.43295778624e+06 2.5057e-01 2.61681000000e+06 3.380960e+06 6.4881e-01 6.49659e-01 1.24786e+01 5.0448e+03 1.1877e+01 4.3663e+01 4.6313e+01 4.5873e+01 5.1496e-08 2.0000e+00 Anaheim_gamma2_3rdtry 3328 0 0 1.706192313489145e-07 0.005752782657923008 0.09381008973589515 0.3318452380952381 0.3217261904761905 0.31934523809523807 0.319047619047619 0.03333333333333333 6.15856e-01 42268 3.38096000000e+06 12656 15749 17183 17785 17924 18049
416 3360 4.394230769230769 2.0 42269 5 2.48525452330e+06 2.6400e-01 2.66592600000e+06 3.479771e+06 6.2768e-01 6.36951e-01 1.26875e+01 5.1633e+03 1.2046e+01 4.4283e+01 4.7039e+01 4.6641e+01 5.3114e-08 2.0000e+00 Anaheim_gamma2_3rdtry 3327 0 0 1.4491642056180412e-07 0.005034908058365683 0.07078942125380056 0.32767857142857143 0.3205357142857143 0.31845238095238093 0.31339285714285714 0.029464285714285714 6.02044e-01 42268 3.47977100000e+06 13170 16380 17641 18091 18192 18359
